name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
Usa,2017-06-06T04:00:00,19.2,19.2,18.3,94.39,0,0,,0,0,,5.6,231,1004.6,89.4,14.9,,,,,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,KADW,74594013705"
Usa,2017-06-06T05:00:00,19.2,19.2,17.8,91.81,0,0,,0,0,,7.8,356,1004.9,63,16,,,,,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Usa,2017-06-06T06:00:00,19.1,19.1,16.7,85.78,0,0,,0,0,,17.7,329,1005.6,32.7,15.6,,,,,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Usa,2017-06-06T07:00:00,19.2,19.2,16.6,84.55,0,0,,0,0,,17.8,336,1006.4,32.7,15.9,,,,,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Usa,2017-06-06T08:00:00,20.6,20.6,16.1,75.59,0,0,,0,0,,21.6,319,1007,32.7,16,,,,,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Usa,2017-06-06T09:00:00,21.7,21.7,13.8,60.92,0,0,,0,0,42.2,27.1,301,1007.8,82.3,16,,,,,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Usa,2017-06-06T10:00:00,22.2,22.2,13.2,56.94,0,0,,0,0,40.6,26.6,318,1007.9,46.6,16,,,,,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Usa,2017-06-06T11:00:00,23.7,23.7,11.7,46.9,0,0,,0,0,39.9,30.5,337,1008.1,45.6,16,,,,,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Usa,2017-06-06T12:00:00,24.2,24.2,11.6,45.11,0,0,,0,0,33.3,25.3,337,1008.1,48.3,16,,,,,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Usa,2017-06-06T13:00:00,24.8,24.8,11,41.94,0,0,,0,0,31.7,25.5,319,1007.8,48.3,16,,,,,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Usa,2017-06-06T14:00:00,24.9,24.9,10,39.03,0,0,,0,0,42.1,21.9,328,1007.8,48.6,16,,,,,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,KADW,KDAA,74594013705"
Usa,2017-06-06T15:00:00,24.4,24.4,10,40.17,0,0,,0,0,27.7,15.2,345,1007.6,65,16,,,,,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Usa,2017-06-06T16:00:00,24.3,24.3,10.5,41.77,0,0,,0,0,,15.4,326,1007.7,54.8,16,,,,,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Usa,2017-06-06T17:00:00,23.9,23.9,10,41.23,0,0,,0,0,,22,328,1007.9,64.2,16,,,,,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Usa,2017-06-06T18:00:00,24.3,24.3,10.5,41.94,0,0,,0,0,33.5,12.1,284,1007.9,65,16,,,,,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Usa,2017-06-06T19:00:00,24.2,24.2,9.3,38.68,0,0,,0,0,,20.5,291,1008.2,54.5,16,,,,,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Usa,2017-06-06T20:00:00,23.3,23.3,9.3,41.14,0,0,,0,0,,13.3,308,1008.8,52.5,16,,,,,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Usa,2017-06-06T21:00:00,21.6,21.6,10,47.63,0,0,,0,0,,10.8,328,1009.2,49.3,16,,,,,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Usa,2017-06-06T22:00:00,20.9,20.9,10,49.71,0,0,,0,0,,10.9,310,1009.9,49.3,16,,,,,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Usa,2017-06-06T23:00:00,20.4,20.4,10.6,53.22,0,0,,0,0,,17.4,309,1010.2,32.7,16,,,,,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Usa,2017-06-07T00:00:00,19.8,19.8,10.6,55.36,0,0,,0,0,,15.7,320,1010.4,24.4,16,,,,,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Usa,2017-06-07T01:00:00,18.1,18.1,11.8,66.45,0,0,,0,0,,14.3,351,1010.9,61.2,16,,,,,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Usa,2017-06-07T02:00:00,17.6,17.6,15.5,87.03,0,0,,0,0,,12.3,57,1011,53.9,16,,,,,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,KADW,KDAA,74594013705"
Usa,2017-06-07T03:00:00,16.9,16.9,15.4,90.59,0,0,,0,0,,5.5,61,1011.1,52.9,16,,,,,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Usa,2017-06-07T04:00:00,17,17,15.5,90.77,0,0,,0,0,,10.8,69,1011.3,91.7,16,,,,,Overcast,cloudy,"KDCA,72405013743,KADW,KDAA,74594013705"
Usa,2017-06-07T05:00:00,17,17,15.4,90.61,0,0,,0,0,,13.5,60,1011.8,58.3,16,,,,,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Usa,2017-06-07T06:00:00,17,17,14.9,87.26,0,0,,0,0,,10.5,69,1012.1,69.4,16,,,,,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Usa,2017-06-07T07:00:00,17.1,17.1,14.9,86.93,0,0,,0,0,,14.6,88,1012.7,67.3,16,,,,,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,KADW,KDAA,74594013705"
Usa,2017-06-07T08:00:00,18.1,18.1,14.9,81.17,0,0,,0,0,,13,98,1013.2,70.2,15.9,,,,,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,KADW,KDAA,74594013705"
Usa,2017-06-07T09:00:00,18.1,18.1,14.2,77.87,0,0,,0,0,,17.9,81,1014.1,68.6,15.7,,,,,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Usa,2017-06-07T10:00:00,18.2,18.2,14.2,77.41,0,0,,0,0,,16.2,71,1014.6,56.1,15.6,,,,,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Usa,2017-06-07T11:00:00,18.2,18.2,13.8,75.57,0,0,,0,0,,16.1,60,1015.1,89.3,15.9,,,,,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,KADW,KDAA,74594013705"
Usa,2017-06-07T12:00:00,18.7,18.7,13.8,72.97,0,0,,0,0,,16,106,1015.1,87.1,15.9,,,,,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,KADW,KDAA,74594013705"
Usa,2017-06-07T13:00:00,19.3,19.3,13.3,68.11,0,0,,0,0,,17.8,60,1015.2,87.9,15.7,,,,,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Usa,2017-06-07T14:00:00,19.3,19.3,13.2,68.12,0,0,,0,0,31.7,18,86,1015.6,89.3,15.7,,,,,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Usa,2017-06-07T15:00:00,19.2,19.2,12.8,66.14,0,0,,0,0,,20,61,1015.6,74.4,16,,,,,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,KADW,KDAA,74594013705"
Usa,2017-06-07T16:00:00,18.8,18.8,12.7,67.76,0,0,,0,0,,21.6,33,1015.7,96.9,16,,,,,Overcast,cloudy,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Usa,2017-06-07T17:00:00,19.8,19.8,12.1,61.23,0,0,,0,0,,14.7,31,1016,93.5,16,,,,,Overcast,cloudy,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Usa,2017-06-07T18:00:00,18.7,18.7,11.6,63.25,0,0,,0,0,,16,51,1016.2,99.2,16,,,,,Overcast,cloudy,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Usa,2017-06-07T19:00:00,18.7,18.7,11.1,61.49,0,0,,0,0,,20.9,41,1016.5,100,16,,,,,Overcast,cloudy,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Usa,2017-06-07T20:00:00,18.2,18.2,11.1,63.32,0,0,,0,0,,13.7,50,1016.9,94.3,16,,,,,Overcast,cloudy,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Usa,2017-06-07T21:00:00,17.6,17.6,11.1,65.91,0,0,,0,0,,12.2,28,1016.8,64.8,15.9,,,,,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Usa,2017-06-07T22:00:00,16.8,16.8,11.1,68.98,0,0,,0,0,,12.1,64,1017.2,49.3,16,,,,,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Usa,2017-06-07T23:00:00,16.2,16.2,11.1,71.34,0,0,,0,0,,7.1,19,1017.7,32.7,16,,,,,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Usa,2017-06-08T00:00:00,16.2,16.2,12,76.16,0,0,,0,0,,5.4,359,1017.6,32.7,16,,,,,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Usa,2017-06-08T01:00:00,15.2,15.2,12,80.9,0,0,,0,0,,6.7,351,1017.5,24.4,16,,,,,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Usa,2017-06-08T02:00:00,14.1,14.1,12,87.18,0,0,,0,0,,6.7,351,1017.2,24.4,16,,,,,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Usa,2017-06-08T03:00:00,14,14,12,87.38,0,0,,0,0,,8.7,350,1016.9,24.4,16,,,,,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Usa,2017-06-08T04:00:00,13.5,13.5,11.5,87.49,0,0,,0,0,,7.1,359,1016.5,0,16,,,,,Clear,clear-night,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Usa,2017-06-08T05:00:00,13.5,13.5,11.5,87.63,0,0,,0,0,,7.1,350,1016.3,32.7,16,,,,,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Usa,2017-06-08T06:00:00,13,13,11,87.32,0,0,,0,0,,7.1,342,1016.5,49.3,16,,,,,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Usa,2017-06-08T07:00:00,14.1,14.1,12,87.43,0,0,,0,0,,8.7,350,1016.4,49.3,16,,,,,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Usa,2017-06-08T08:00:00,16.6,16.6,12.1,74.95,0,0,,0,0,,7.3,48,1016.5,49.3,16,,,,,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Usa,2017-06-08T09:00:00,17.7,17.7,11.7,67.63,0,0,,0,0,,12.4,46,1016.4,51.3,16,,,,,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Usa,2017-06-08T10:00:00,18.7,18.7,11.1,61.37,0,0,,0,0,,17.3,47,1016.1,52,16,,,,,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Usa,2017-06-08T11:00:00,19.3,19.3,11.1,59.2,0,0,,0,0,,15.7,43,1015.8,52,16,,,,,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Usa,2017-06-08T12:00:00,21.5,21.5,10.6,50,0,0,,0,0,,14.1,58,1015.4,66.3,16,,,,,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Usa,2017-06-08T13:00:00,21.6,21.6,10,47.76,0,0,,0,0,,17.4,50,1014.6,64.9,16,,,,,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Usa,2017-06-08T14:00:00,22.6,22.6,8.9,41.63,0,0,,0,0,,19.4,40,1013.9,53.4,16,,,,,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Usa,2017-06-08T15:00:00,23.2,23.2,8.9,40.12,0,0,,0,0,29.5,9.6,42,1013.3,51.3,16,,,,,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Usa,2017-06-08T16:00:00,23.6,23.6,8.9,39.06,0,0,,0,0,,13.6,73,1012.4,32.7,16,,,,,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Usa,2017-06-08T17:00:00,23.2,23.2,8.3,38.46,0,0,,0,0,,15.5,54,1011.4,24.4,16,,,,,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Usa,2017-06-08T18:00:00,23.2,23.2,9.3,41.22,0,0,,0,0,,16,54,1010.8,24.4,16,,,,,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Usa,2017-06-08T19:00:00,22.7,22.7,9.3,42.52,0,0,,0,0,,10.9,68,1010.4,24.4,16,,,,,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Usa,2017-06-08T20:00:00,21.5,21.5,10,47.95,0,0,,0,0,,9.2,102,1010.2,24.4,16,,,,,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Usa,2017-06-08T21:00:00,20.1,20.1,10.1,52.55,0,0,,0,0,,10.3,112,1010.3,24.4,16,,,,,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Usa,2017-06-08T22:00:00,18.4,18.4,10.7,60.73,0,0,,0,0,,4.8,160,1010.4,24.4,16,,,,,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Usa,2017-06-08T23:00:00,17.3,17.3,11.6,68.98,0,0,,0,0,,8.3,228,1010.6,24.4,16,,,,,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Usa,2017-06-09T00:00:00,16.3,16.3,10.6,69.24,0,0,,0,0,,6.7,228,1010.5,24.4,16,,,,,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Usa,2017-06-09T01:00:00,16.6,16.6,10.6,67.53,0,0,,0,0,,6.7,200,1010.1,46.4,16,,,,,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Usa,2017-06-09T02:00:00,16.2,16.2,11,71.37,0,0,,0,0,,8.3,228,1009.6,68,16,,,,,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Usa,2017-06-09T03:00:00,15.8,15.8,11.6,76.09,0,0,,0,0,,6.7,219,1009.3,89.7,16,,,,,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Usa,2017-06-09T04:00:00,15.3,15.3,11.5,78.21,0,0,,0,0,,8.7,204,1009.1,85.7,16,,,,,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Usa,2017-06-09T05:00:00,15.3,15.3,11.1,75.71,0,0,,0,0,,7.3,196,1009.2,48.4,16,,,,,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Usa,2017-06-09T06:00:00,15.8,15.8,11.1,73.91,0,0,,0,0,,0.4,347,1009.4,52.8,16,,,,,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Usa,2017-06-09T07:00:00,16.4,16.4,12.1,75.66,0,0,,0,0,,9,225,1010.1,24.4,16,,,,,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Usa,2017-06-09T08:00:00,19.2,19.2,12.2,63.93,0,0,,0,0,,9.4,244,1010.6,24.4,16,,,,,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Usa,2017-06-09T09:00:00,22.1,22.1,12.8,55.56,0,0,,0,0,,15,298,1011.1,0,16,,,,,Clear,clear-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Usa,2017-06-09T10:00:00,23.7,23.7,12.8,50.3,0,0,,0,0,,14.5,306,1011.3,0,16,,,,,Clear,clear-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Usa,2017-06-09T11:00:00,24.9,24.9,12.1,44.99,0,0,,0,0,,13.6,274,1011.4,24.4,16,,,,,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Usa,2017-06-09T12:00:00,26.1,26.1,11.6,40.55,0,0,,0,0,,19.8,274,1011.6,24.4,16,,,,,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Usa,2017-06-09T13:00:00,26.1,26.1,11.4,39.88,0,0,,0,0,31.7,18.5,288,1011.5,46.4,16,,,,,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Usa,2017-06-09T14:00:00,26.7,26.5,10.4,36.13,0,0,,0,0,,16,324,1011,45.6,16,,,,,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Usa,2017-06-09T15:00:00,27.8,27.1,9.9,32.74,0,0,,0,0,29.5,20.2,281,1011,44.6,16,,,,,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Usa,2017-06-09T16:00:00,28.2,27.5,11.5,35.45,0,0,,0,0,,16.3,325,1011,47.6,16,,,,,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Usa,2017-06-09T17:00:00,27.8,27,9.4,31.66,0,0,,0,0,,13.2,290,1010.9,44.6,16,,,,,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Usa,2017-06-09T18:00:00,27.2,26.8,10.5,35.3,0,0,,0,0,,14.8,272,1011,46.6,16,,,,,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Usa,2017-06-09T19:00:00,27.2,26.6,9.4,32.69,0,0,,0,0,,14.8,282,1011.5,26.4,16,,,,,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Usa,2017-06-09T20:00:00,26.6,26.6,10,35.32,0,0,,0,0,,12.4,288,1012.2,24.4,16,,,,,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Usa,2017-06-09T21:00:00,25.2,25.2,10.8,40.37,0,0,,0,0,,10.6,241,1012.7,24.4,16,,,,,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Usa,2017-06-09T22:00:00,23.4,23.4,11.7,47.94,0,0,,0,0,,10.6,232,1013.7,24.4,16,,,,,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Usa,2017-06-09T23:00:00,22.3,22.3,14.7,61.98,0,0,,0,0,,7.4,204,1014.5,24.4,16,,,,,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Usa,2017-06-10T00:00:00,21.4,21.4,14.1,63.41,0,0,,0,0,,10.8,186,1014.8,44.6,16,,,,,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Usa,2017-06-10T01:00:00,20.8,20.8,15.3,71,0,0,,0,0,,7.5,195,1015.2,24.4,16,,,,,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Usa,2017-06-10T02:00:00,20.3,20.3,15.8,75.3,0,0,,0,0,,9,195,1015.4,24.4,16,,,,,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Usa,2017-06-10T03:00:00,20.2,20.2,15.4,73.62,0,0,,0,0,,5.6,195,1015.5,24.4,16,,,,,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Usa,2017-06-10T04:00:00,19.6,19.6,13.7,68.96,0,0,,0,0,,9,194,1015.2,24.4,16,,,,,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Usa,2017-06-10T05:00:00,18,18,13.7,75.98,0,0,,0,0,,7.4,222,1015.4,32.7,16,,,,,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Usa,2017-06-10T06:00:00,18.4,18.4,14.7,79.3,0,0,,0,0,,6.7,200,1015.6,61.2,15.9,,,,,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Usa,2017-06-10T07:00:00,19.1,19.1,15.9,82.05,0,0,,0,0,,4.8,209,1016.3,50.3,16,,,,,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
